ID_Curr_Yr_RepEntity,Original Currency,Yr,Reporting entity (Original name),Modified Currency
16071,French Franc,1894,Guadeloupe,French Franc
16072,French Franc,1895,Guadeloupe,French Franc
16073,French Franc,1896,Guadeloupe,French Franc
16074,French Franc,1897,Guadeloupe,French Franc
16075,French Franc,1898,Guadeloupe,French Franc
16076,French Franc,1899,Guadeloupe,French Franc
16077,French Franc,1900,Guadeloupe,French Franc
16078,French Franc,1901,Guadeloupe,French Franc
16079,French Franc,1902,Guadeloupe,French Franc
16080,French Franc,1903,Guadeloupe,French Franc
16081,French Franc,1904,Guadeloupe,French Franc
16082,French Franc,1905,Guadeloupe,French Franc
16083,French Franc,1906,Guadeloupe,French Franc
16084,French Franc,1907,Guadeloupe,French Franc
16085,French Franc,1908,Guadeloupe,French Franc
16086,French Franc,1909,Guadeloupe,French Franc
16087,French Franc,1910,Guadeloupe,French Franc
16088,French Franc,1911,Guadeloupe,French Franc
16089,French Franc,1912,Guadeloupe,French Franc
16090,French Franc,1913,Guadeloupe,French Franc
16091,French Franc,1845,Martinique,French Franc
16092,French Franc,1846,Martinique,French Franc
16093,French Franc,1847,Martinique,French Franc
16094,French Franc,1848,Martinique,French Franc
16095,French Franc,1849,Martinique,French Franc
16096,French Franc,1850,Martinique,French Franc
16097,French Franc,1851,Martinique,French Franc
16098,French Franc,1852,Martinique,French Franc
16099,French Franc,1853,Martinique,French Franc
16100,French Franc,1854,Martinique,French Franc
16101,French Franc,1855,Martinique,French Franc
16102,French Franc,1856,Martinique,French Franc
16103,French Franc,1857,Martinique,French Franc
16104,French Franc,1858,Martinique,French Franc
16105,French Franc,1859,Martinique,French Franc
16106,French Franc,1860,Martinique,French Franc
16107,French Franc,1861,Martinique,French Franc
16108,French Franc,1862,Martinique,French Franc
16109,French Franc,1863,Martinique,French Franc
16110,French Franc,1864,Martinique,French Franc
16111,French Franc,1865,Martinique,French Franc
16112,French Franc,1866,Martinique,French Franc
16113,French Franc,1867,Martinique,French Franc
16114,French Franc,1868,Martinique,French Franc
16115,French Franc,1869,Martinique,French Franc
16116,French Franc,1870,Martinique,French Franc
16117,French Franc,1871,Martinique,French Franc
16118,French Franc,1872,Martinique,French Franc
16119,French Franc,1873,Martinique,French Franc
16120,French Franc,1874,Martinique,French Franc
16121,French Franc,1875,Martinique,French Franc
16122,French Franc,1876,Martinique,French Franc
16123,French Franc,1877,Martinique,French Franc
16124,French Franc,1878,Martinique,French Franc
16125,French Franc,1879,Martinique,French Franc
16126,French Franc,1880,Martinique,French Franc
16127,French Franc,1881,Martinique,French Franc
16128,French Franc,1882,Martinique,French Franc
16129,French Franc,1883,Martinique,French Franc
16130,French Franc,1884,Martinique,French Franc
16131,French Franc,1885,Martinique,French Franc
16132,French Franc,1886,Martinique,French Franc
16133,French Franc,1887,Martinique,French Franc
16134,French Franc,1888,Martinique,French Franc
16135,French Franc,1889,Martinique,French Franc
16136,French Franc,1890,Martinique,French Franc
16137,French Franc,1891,Martinique,French Franc
16138,French Franc,1892,Martinique,French Franc
16139,French Franc,1893,Martinique,French Franc
16140,French Franc,1894,Martinique,French Franc
16141,French Franc,1895,Martinique,French Franc
16142,French Franc,1896,Martinique,French Franc
16143,French Franc,1897,Martinique,French Franc
16144,French Franc,1898,Martinique,French Franc
16145,French Franc,1899,Martinique,French Franc
16146,French Franc,1900,Martinique,French Franc
16147,French Franc,1901,Martinique,French Franc
16148,French Franc,1902,Martinique,French Franc
16149,French Franc,1903,Martinique,French Franc
16150,French Franc,1904,Martinique,French Franc
16151,French Franc,1905,Martinique,French Franc
16152,French Franc,1906,Martinique,French Franc
16153,French Franc,1907,Martinique,French Franc
16154,French Franc,1908,Martinique,French Franc
16155,French Franc,1909,Martinique,French Franc
16156,French Franc,1910,Martinique,French Franc
16157,French Franc,1911,Martinique,French Franc
16158,French Franc,1912,Martinique,French Franc
16159,French Franc,1913,Martinique,French Franc
16160,French Franc,1845,Guyane française,French Franc
16161,French Franc,1846,Guyane française,French Franc
16162,French Franc,1847,Guyane française,French Franc
16163,French Franc,1848,Guyane française,French Franc
16164,French Franc,1849,Guyane française,French Franc
16165,French Franc,1850,Guyane française,French Franc
16166,French Franc,1851,Guyane française,French Franc
16167,French Franc,1852,Guyane française,French Franc
16168,French Franc,1853,Guyane française,French Franc
16169,French Franc,1854,Guyane française,French Franc
16170,French Franc,1855,Guyane française,French Franc
16171,French Franc,1856,Guyane française,French Franc
16172,French Franc,1857,Guyane française,French Franc
16173,French Franc,1858,Guyane française,French Franc
16174,French Franc,1859,Guyane française,French Franc
16175,French Franc,1860,Guyane française,French Franc
16176,French Franc,1861,Guyane française,French Franc
16177,French Franc,1862,Guyane française,French Franc
16178,French Franc,1863,Guyane française,French Franc
16179,French Franc,1864,Guyane française,French Franc
16180,French Franc,1865,Guyane française,French Franc
16181,French Franc,1866,Guyane française,French Franc
16182,French Franc,1867,Guyane française,French Franc
16183,French Franc,1868,Guyane française,French Franc
16184,French Franc,1869,Guyane française,French Franc
16185,French Franc,1870,Guyane française,French Franc
16186,French Franc,1871,Guyane française,French Franc
16187,French Franc,1872,Guyane française,French Franc
16188,French Franc,1873,Guyane française,French Franc
16189,French Franc,1874,Guyane française,French Franc
16190,French Franc,1875,Guyane française,French Franc
16191,French Franc,1876,Guyane française,French Franc
16192,French Franc,1877,Guyane française,French Franc
16193,French Franc,1878,Guyane française,French Franc
16194,French Franc,1879,Guyane française,French Franc
16195,French Franc,1880,Guyane française,French Franc
16196,French Franc,1881,Guyane française,French Franc
16197,French Franc,1882,Guyane française,French Franc
16198,French Franc,1883,Guyane française,French Franc
16199,French Franc,1884,Guyane française,French Franc
16200,French Franc,1885,Guyane française,French Franc
16201,French Franc,1886,Guyane française,French Franc
16202,French Franc,1887,Guyane française,French Franc
16203,French Franc,1888,Guyane française,French Franc
16204,French Franc,1889,Guyane française,French Franc
16205,French Franc,1890,Guyane française,French Franc
16206,French Franc,1891,Guyane française,French Franc
16207,French Franc,1892,Guyane française,French Franc
16208,French Franc,1893,Guyane française,French Franc
16209,French Franc,1894,Guyane française,French Franc
16210,French Franc,1895,Guyane française,French Franc
16211,French Franc,1896,Guyane française,French Franc
16212,French Franc,1897,Guyane française,French Franc
16213,French Franc,1898,Guyane française,French Franc
16214,French Franc,1899,Guyane française,French Franc
16215,French Franc,1900,Guyane française,French Franc
16216,French Franc,1901,Guyane française,French Franc
16217,French Franc,1902,Guyane française,French Franc
16218,French Franc,1903,Guyane française,French Franc
16219,French Franc,1904,Guyane française,French Franc
16220,French Franc,1905,Guyane française,French Franc
16221,French Franc,1906,Guyane française,French Franc
16222,French Franc,1907,Guyane française,French Franc
16223,French Franc,1908,Guyane française,French Franc
16224,French Franc,1909,Guyane française,French Franc
16225,French Franc,1910,Guyane française,French Franc
16226,French Franc,1911,Guyane française,French Franc
16227,French Franc,1912,Guyane française,French Franc
16228,French Franc,1913,Guyane française,French Franc
16229,Roubles assignat,1832,Russia,Russian Ruble
16230,Roubles assignat,1833,Russia,Russian Ruble
16231,Roubles assignat,1834,Russia,Russian Ruble
16232,Roubles assignat,1835,Russia,Russian Ruble
16233,Roubles assignat,1836,Russia,Russian Ruble
16234,Roubles assignat,1837,Russia,Russian Ruble
16235,Roubles assignat,1838,Russia,Russian Ruble
16236,Roubles assignat,1839,Russia,Russian Ruble
16237,Roubles argent,1840,Russia,Russian Ruble
16238,Roubles argent,1841,Russia,Russian Ruble
16239,Roubles argent,1842,Russia,Russian Ruble
16240,Roubles argent,1843,Russia,Russian Ruble
16241,Roubles argent,1844,Russia,Russian Ruble
16242,Roubles argent,1845,Russia,Russian Ruble
16243,Roubles,1846,Russia,Russian Ruble
16244,Roubles,1847,Russia,Russian Ruble
16245,Roubles,1848,Russia,Russian Ruble
16246,Roubles,1849,Russia,Russian Ruble
16247,Roubles,1850,Russia,Russian Ruble
16248,Roubles,1851,Russia,Russian Ruble
16249,Roubles,1852,Russia,Russian Ruble
16250,Roubles,1853,Russia,Russian Ruble
16251,Roubles,1854,Russia,Russian Ruble
16252,Roubles,1855,Russia,Russian Ruble
16253,Roubles,1856,Russia,Russian Ruble
16254,Roubles,1857,Russia,Russian Ruble
16255,Roubles,1858,Russia,Russian Ruble
16256,Roubles,1859,Russia,Russian Ruble
16257,Roubles,1860,Russia,Russian Ruble
16258,Roubles,1861,Russia,Russian Ruble
16259,Roubles,1862,Russia,Russian Ruble
16260,French Franc,1892,Côte d'Ivoire,French Franc
16261,French Franc,1893,Côte d'Ivoire,French Franc
16262,French Franc,1894,Côte d'Ivoire,French Franc
16263,French Franc,1895,Côte d'Ivoire,French Franc
16264,French Franc,1896,Côte d'Ivoire,French Franc
16265,French Franc,1897,Côte d'Ivoire,French Franc
16266,French Franc,1898,Côte d'Ivoire,French Franc
16267,French Franc,1899,Côte d'Ivoire,French Franc
16268,French Franc,1900,Côte d'Ivoire,French Franc
16269,French Franc,1901,Côte d'Ivoire,French Franc
16270,French Franc,1902,Côte d'Ivoire,French Franc
16271,French Franc,1903,Côte d'Ivoire,French Franc
16272,French Franc,1904,Côte d'Ivoire,French Franc
16273,French Franc,1905,Côte d'Ivoire,French Franc
16274,French Franc,1906,Côte d'Ivoire,French Franc
16275,French Franc,1907,Côte d'Ivoire,French Franc
16276,French Franc,1908,Côte d'Ivoire,French Franc
16277,French Franc,1909,Côte d'Ivoire,French Franc
16278,French Franc,1910,Côte d'Ivoire,French Franc
16279,French Franc,1911,Côte d'Ivoire,French Franc
16280,French Franc,1912,Côte d'Ivoire,French Franc
16281,French Franc,1913,Côte d'Ivoire,French Franc
16282,French Franc,1914,Côte d'Ivoire,French Franc
16283,French Franc,1915,Côte d'Ivoire,French Franc
16284,French Franc,1916,Côte d'Ivoire,French Franc
16285,French Franc,1917,Côte d'Ivoire,French Franc
16286,French Franc,1918,Côte d'Ivoire,French Franc
16287,French Franc,1919,Côte d'Ivoire,French Franc
16288,French Franc,1920,Côte d'Ivoire,French Franc
16289,French Franc,1921,Côte d'Ivoire,French Franc
16290,French Franc,1922,Côte d'Ivoire,French Franc
16291,French Franc,1923,Côte d'Ivoire,French Franc
16292,French Franc,1924,Côte d'Ivoire,French Franc
16293,French Franc,1925,Côte d'Ivoire,French Franc
16294,French Franc,1926,Côte d'Ivoire,French Franc
16295,French Franc,1927,Côte d'Ivoire,French Franc
16296,French Franc,1928,Côte d'Ivoire,French Franc
16297,French Franc,1845,Saint-Pierre et Miquelon,French Franc
16298,French Franc,1846,Saint-Pierre et Miquelon,French Franc
16299,French Franc,1847,Saint-Pierre et Miquelon,French Franc
16300,French Franc,1848,Saint-Pierre et Miquelon,French Franc
16301,French Franc,1849,Saint-Pierre et Miquelon,French Franc
16302,French Franc,1850,Saint-Pierre et Miquelon,French Franc
16303,French Franc,1851,Saint-Pierre et Miquelon,French Franc
16304,French Franc,1852,Saint-Pierre et Miquelon,French Franc
16305,French Franc,1853,Saint-Pierre et Miquelon,French Franc
16306,French Franc,1854,Saint-Pierre et Miquelon,French Franc
16307,French Franc,1855,Saint-Pierre et Miquelon,French Franc
16308,French Franc,1856,Saint-Pierre et Miquelon,French Franc
16309,French Franc,1857,Saint-Pierre et Miquelon,French Franc
16310,French Franc,1858,Saint-Pierre et Miquelon,French Franc
16311,French Franc,1859,Saint-Pierre et Miquelon,French Franc
16312,French Franc,1860,Saint-Pierre et Miquelon,French Franc
16313,French Franc,1861,Saint-Pierre et Miquelon,French Franc
16314,French Franc,1862,Saint-Pierre et Miquelon,French Franc
16315,French Franc,1863,Saint-Pierre et Miquelon,French Franc
16316,French Franc,1864,Saint-Pierre et Miquelon,French Franc
16317,French Franc,1865,Saint-Pierre et Miquelon,French Franc
16318,French Franc,1866,Saint-Pierre et Miquelon,French Franc
16319,French Franc,1867,Saint-Pierre et Miquelon,French Franc
16320,French Franc,1868,Saint-Pierre et Miquelon,French Franc
16321,French Franc,1869,Saint-Pierre et Miquelon,French Franc
16322,French Franc,1870,Saint-Pierre et Miquelon,French Franc
16323,French Franc,1871,Saint-Pierre et Miquelon,French Franc
16324,French Franc,1872,Saint-Pierre et Miquelon,French Franc
16325,French Franc,1873,Saint-Pierre et Miquelon,French Franc
16326,French Franc,1874,Saint-Pierre et Miquelon,French Franc
16327,French Franc,1875,Saint-Pierre et Miquelon,French Franc
16328,French Franc,1876,Saint-Pierre et Miquelon,French Franc
16329,French Franc,1877,Saint-Pierre et Miquelon,French Franc
16330,French Franc,1878,Saint-Pierre et Miquelon,French Franc
16331,French Franc,1879,Saint-Pierre et Miquelon,French Franc
16332,French Franc,1880,Saint-Pierre et Miquelon,French Franc
16333,French Franc,1881,Saint-Pierre et Miquelon,French Franc
16334,French Franc,1882,Saint-Pierre et Miquelon,French Franc
16335,French Franc,1883,Saint-Pierre et Miquelon,French Franc
16336,French Franc,1884,Saint-Pierre et Miquelon,French Franc
16337,French Franc,1885,Saint-Pierre et Miquelon,French Franc
16338,French Franc,1886,Saint-Pierre et Miquelon,French Franc
16339,French Franc,1887,Saint-Pierre et Miquelon,French Franc
16340,French Franc,1888,Saint-Pierre et Miquelon,French Franc
16341,French Franc,1889,Saint-Pierre et Miquelon,French Franc
16342,French Franc,1890,Saint-Pierre et Miquelon,French Franc
16343,French Franc,1891,Saint-Pierre et Miquelon,French Franc
16344,French Franc,1892,Saint-Pierre et Miquelon,French Franc
16345,French Franc,1893,Saint-Pierre et Miquelon,French Franc
16346,French Franc,1894,Saint-Pierre et Miquelon,French Franc
16347,French Franc,1895,Saint-Pierre et Miquelon,French Franc
16348,French Franc,1896,Saint-Pierre et Miquelon,French Franc
16349,French Franc,1897,Saint-Pierre et Miquelon,French Franc
16350,French Franc,1898,Saint-Pierre et Miquelon,French Franc
16351,French Franc,1899,Saint-Pierre et Miquelon,French Franc
16352,French Franc,1900,Saint-Pierre et Miquelon,French Franc
16353,French Franc,1901,Saint-Pierre et Miquelon,French Franc
16354,French Franc,1902,Saint-Pierre et Miquelon,French Franc
16355,French Franc,1903,Saint-Pierre et Miquelon,French Franc
16356,French Franc,1904,Saint-Pierre et Miquelon,French Franc
16357,French Franc,1905,Saint-Pierre et Miquelon,French Franc
16358,French Franc,1906,Saint-Pierre et Miquelon,French Franc
16359,French Franc,1907,Saint-Pierre et Miquelon,French Franc
16360,French Franc,1908,Saint-Pierre et Miquelon,French Franc
16361,French Franc,1909,Saint-Pierre et Miquelon,French Franc
16362,French Franc,1910,Saint-Pierre et Miquelon,French Franc
16363,French Franc,1911,Saint-Pierre et Miquelon,French Franc
16364,French Franc,1912,Saint-Pierre et Miquelon,French Franc
16365,French Franc,1913,Saint-Pierre et Miquelon,French Franc
16366,French Franc,1925,Saint-Pierre et Miquelon,French Franc
16367,French Franc,1926,Saint-Pierre et Miquelon,French Franc
16368,French Franc,1927,Saint-Pierre et Miquelon,French Franc
16369,French Franc,1928,Saint-Pierre et Miquelon,French Franc
16370,French Franc,1929,Saint-Pierre et Miquelon,French Franc
16371,French Franc,1930,Saint-Pierre et Miquelon,French Franc
16372,French Franc,1931,Saint-Pierre et Miquelon,French Franc
16373,French Franc,1932,Saint-Pierre et Miquelon,French Franc
16374,French Franc,1933,Saint-Pierre et Miquelon,French Franc
16375,French Franc,1934,Saint-Pierre et Miquelon,French Franc
16376,French Franc,1935,Saint-Pierre et Miquelon,French Franc
16377,French Franc,1936,Saint-Pierre et Miquelon,French Franc
16378,French Franc,1937,Saint-Pierre et Miquelon,French Franc
16379,French Franc,1938,Saint-Pierre et Miquelon,French Franc
16380,French Franc,1845,Etablissements français dans l'Inde,French Franc
16381,French Franc,1846,Etablissements français dans l'Inde,French Franc
16382,French Franc,1847,Etablissements français dans l'Inde,French Franc
16383,French Franc,1848,Etablissements français dans l'Inde,French Franc
16384,French Franc,1849,Etablissements français dans l'Inde,French Franc
16385,French Franc,1850,Etablissements français dans l'Inde,French Franc
16386,French Franc,1851,Etablissements français dans l'Inde,French Franc
16387,French Franc,1852,Etablissements français dans l'Inde,French Franc
16388,French Franc,1853,Etablissements français dans l'Inde,French Franc
16389,French Franc,1854,Etablissements français dans l'Inde,French Franc
16390,French Franc,1855,Etablissements français dans l'Inde,French Franc
16391,French Franc,1856,Etablissements français dans l'Inde,French Franc
16392,French Franc,1857,Etablissements français dans l'Inde,French Franc
16393,French Franc,1858,Etablissements français dans l'Inde,French Franc
16394,French Franc,1859,Etablissements français dans l'Inde,French Franc
16395,French Franc,1860,Etablissements français dans l'Inde,French Franc
16396,French Franc,1861,Etablissements français dans l'Inde,French Franc
16397,French Franc,1862,Etablissements français dans l'Inde,French Franc
16398,French Franc,1863,Etablissements français dans l'Inde,French Franc
16399,French Franc,1864,Etablissements français dans l'Inde,French Franc
16400,French Franc,1865,Etablissements français dans l'Inde,French Franc
16401,French Franc,1866,Etablissements français dans l'Inde,French Franc
16402,French Franc,1867,Etablissements français dans l'Inde,French Franc
16403,French Franc,1868,Etablissements français dans l'Inde,French Franc
16404,French Franc,1869,Etablissements français dans l'Inde,French Franc
16405,French Franc,1870,Etablissements français dans l'Inde,French Franc
