put x to remove,new_slug_nb,nb_flows,new_slug,slug,author,name,author_editor,country,volume_number,volume_date,edition_date,pages,shelf_number,source_category,URL,type,notes,flow_date
,1,19,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Egypte_Fc4,"Annales du commerce extérieur. Egypte. Faits commerciaux, n° 4. BNF : LC5-138 (Bi)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Egypte,FC4,,,,BNF: LC5-138 (BI),statistical series,,secondary,,
,1,3,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Egypte_Fc5,"Annales du commerce extérieur. Egypte. Faits commerciaux, n° 5. BNF : LC5-138 (Bi)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Egypte,FC5,,,,BNF: LC5-138 (BI),statistical series,,secondary,,
,2,32,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Egypte_Fc7,"Annales du commerce extérieur. Egypte. Faits commerciaux, n° 7. BNF : LC5-138 (BG)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Egypte,FC7,,,,BNF: LC5-138 (BG),statistical series,,secondary,,
,1,3,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Egypte_Fc8,"Annales du commerce extérieur. Egypte. Faits commerciaux, n° 8. BNF : LC5-138 (BG)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Egypte,FC8,,,,BNF: LC5-138 (BG),statistical series,,secondary,,
,1,25,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Egypte_Fc9,"Annales du commerce extérieur. Egypte. Faits commerciaux, n° 9. BNF : LC5-138 (BG)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Egypte,FC9,,,,BNF: LC5-138 (BG),statistical series,,secondary,,
,1,17,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EmpireDallemagne_Fc36,Annales du commerce extérieur. Empire d'Allemagne. Faits commerciaux n° 36. BNF : LC5-138 (AH),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Empire d'Allemagne,FC36,,,,BNF: LC5-138 (AH),statistical series,,secondary,,
,1,34,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EmpireDallemagne_Fc37,Annales du commerce extérieur. Empire d'Allemagne. Faits commerciaux n° 37. BNF : LC5-138 (AH),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Empire d'Allemagne,FC37,,,,BNF: LC5-138 (AH),statistical series,,secondary,,
,1,14,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EtatsBarbaresques_Fc11,"Annales du commerce extérieur. Etats barbaresques. Faits commerciaux, n° 11. BNF : LC5-138 (AA)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Etats barbaresques,FC11,,,,BNF: LC5-138 (AA),statistical series,,secondary,,
,1,40,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EtatsBarbaresques_Fc13,"Annales du commerce extérieur. Etats barbaresques. Faits commerciaux, n° 13. BNF : LC5-138 (BM)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Etats barbaresques,FC13,,,,BNF: LC5-138 (BM),statistical series,,secondary,,
,1,40,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EtatsBarbaresques_Fc14,"Annales du commerce extérieur. Etats barbaresques. Faits commerciaux, n° 14. BNF : LC5-138 (BM)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Etats barbaresques,FC14,,,,BNF: LC5-138 (BM),statistical series,,secondary,,
,1,20,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EtatsBarbaresques_Fc18,"Annales du commerce extérieur. Etats barbaresques. Faits commerciaux, n° 18. BNF : LC5-138 (BM)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Etats barbaresques,FC18,,,,BNF: LC5-138 (BM),statistical series,,secondary,,
,1,58,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EtatsBarbaresques_Fc5,"Annales du commerce extérieur. Etats barbaresques. Faits commerciaux, n° 5. BNF : LC5-138 (AA)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Etats barbaresques,FC5,,,,BNF: LC5-138 (AA),statistical series,,secondary,,
,1,60,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EtatsBarbaresques_Fc7,"Annales du commerce extérieur. Etats barbaresques. Faits commerciaux, n° 7. BNF : LC5-138 (AA)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Etats barbaresques,FC7,,,,BNF: LC5-138 (AA),statistical series,,secondary,,
,1,182,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EtatsBarbaresques_Fc1,"Annales du commerce extérieur. Etats barbaresques. Faits commerciaux, n°1. BNF : LC5-138 (AA)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Etats barbaresques,FC1,,,,BNF: LC5-138 (AA),statistical series,,secondary,,
,1,14,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EtatsunisDeColombie_Fc12,"Annales du commerce extérieur. Etats-Unis de Colombie. Faits commerciaux, n° 12. BNF : LC5-138 (AD)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Etats-Unis de Colombie,FC12,,,,BNF: LC5-138 (AD),statistical series,,secondary,,
,1,28,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EtatsunisDeColombie_Fc13,"Annales du commerce extérieur. Etats-Unis de Colombie. Faits commerciaux, n° 13. BNF : LC5-138 (D)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Etats-Unis de Colombie,FC13,,,,BNF: LC5-138 (D),statistical series,,secondary,,
,1,22,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_EtatsunisDeColombie_Fc14,"Annales du commerce extérieur. Etats-Unis de Colombie. Faits commerciaux, n° 14. BNF : LC5-138 (D)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Etats-Unis de Colombie,FC14,,,,BNF: LC5-138 (D),statistical series,,secondary,,
,1,45,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc1,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 1. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC1,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,1,20,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc11,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 11. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC11,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,1,31,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc12,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 12. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC12,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,1,94,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc13,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 13. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC13,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,2,187,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc14,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 14. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC14,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,2,197,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc15,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 15. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC15,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,1,40,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc2,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 2. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC2,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,1,6,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc3,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 3. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC3,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,1,6,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc4,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 4. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC4,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,1,9,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc6,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 6. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC6,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,1,9,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc7,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 7. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC7,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,1,2,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Grèce_Fc9,"Annales du commerce extérieur. Grèce. Faits commerciaux, n° 9. BNF : LC5-138 (By)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Grèce,FC9,,,,BNF: LC5-138 (BY),statistical series,,secondary,,
,1,34,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Haïti_Fc1,Annales du commerce extérieur. Haïti. Faits commerciaux n° 1  BNF : LC5-138 (C),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Haïti,FC1,,,,BNF: LC5-138 (C),statistical series,,secondary,,
,1,106,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Haïti_Fc4,Annales du commerce extérieur. Haïti. Faits commerciaux n° 4 (juin 1858)  BNF : LC5-138 (C),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Haïti,FC4,,Juin 1858,,BNF: LC5-138 (C),statistical series,,secondary,,
,1,14,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Haïti_Fc5,Annales du commerce extérieur. Haïti. Faits commerciaux n° 5 (fev. 1860)  BNF : LC5-138 (C),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Haïti,FC5,,Fevrier 1860,,BNF: LC5-138 (C),statistical series,,secondary,,
,1,14,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Haïti_Fc6,Annales du commerce extérieur. Haïti. Faits commerciaux n° 6  BNF : LC5-138 (C),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Haïti,FC6,,,,BNF: LC5-138 (C),statistical series,,secondary,,
,1,27,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Haïti_Fc7,Annales du commerce extérieur. Haïti. Faits commerciaux n° 7  BNF : LC5-138 (C),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Haïti,FC7,,,,BNF: LC5-138 (C),statistical series,,secondary,,
,1,21,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_Haïti_Fc8,Annales du commerce extérieur. Haïti. Faits commerciaux n° 8  BNF : LC5-138 (C),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Haïti,FC8,,,,BNF: LC5-138 (C),statistical series,,secondary,,
,1,16,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IlesIoniennes_Fc10,"Annales du commerce extérieur. Iles ioniennes. Faits commerciaux, n° 10. BNF : LC5-138 (CF)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Iles ioniennes,FC10,,,,BNF: LC5-138 (CF),statistical series,,secondary,,
,1,40,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IlesIoniennes_Fc11,"Annales du commerce extérieur. Iles ioniennes. Faits commerciaux, n° 11. BNF : LC5-138 (CF)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Iles ioniennes,FC11,,,,BNF: LC5-138 (CF),statistical series,,secondary,,
,1,30,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IlesIoniennes_Fc7,"Annales du commerce extérieur. Iles ioniennes. Faits commerciaux, n° 7. BNF : LC5-138 (CF)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Iles ioniennes,FC7,,,,BNF: LC5-138 (CF),statistical series,,secondary,,
,1,20,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IlesIoniennes_Fc9,"Annales du commerce extérieur. Iles ioniennes. Faits commerciaux, n° 9. BNF : LC5-138 (CF)",,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Iles ioniennes,FC9,,,,BNF: LC5-138 (CF),statistical series,,secondary,,
,1,8,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOccidentalesAnglaisesEtPossessionsBritanniquesDeLamériqueDuNord_Fc11,Annales du commerce extérieur. Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord. Faits commerciaux n° 11. BNF : LC5-138 (AV).,,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord,FC11,,,,BNF: LC5-138 (AV),statistical series,,secondary,,
,1,7,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOccidentalesAnglaisesEtPossessionsBritanniquesDeLamériqueDuNord_Fc13,Annales du commerce extérieur. Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord. Faits commerciaux n° 13. BNF : LC5-138 (AV).,,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord,FC13,,,,BNF: LC5-138 (AV),statistical series,,secondary,,
,1,10,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOccidentalesAnglaisesEtPossessionsBritanniquesDeLamériqueDuNord_Fc14,Annales du commerce extérieur. Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord. Faits commerciaux n° 14. BNF : LC5-138 (AV).,,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord,FC14,,,,BNF: LC5-138 (AV),statistical series,,secondary,,
,1,8,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOccidentalesAnglaisesEtPossessionsBritanniquesDeLamériqueDuNord_Fc3,Annales du commerce extérieur. Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord. Faits commerciaux n° 3. BNF : LC5-138 (AV),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord,FC3,,,,BNF: LC5-138 (AV),statistical series,,secondary,,
,1,10,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOccidentalesAnglaisesEtPossessionsBritanniquesDeLamériqueDuNord_Fc4,Annales du commerce extérieur. Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord. Faits commerciaux n° 4. BNF : LC5-138 (AV),,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord,FC4,,,,BNF: LC5-138 (AV),statistical series,,secondary,,
,1,20,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOccidentalesAnglaisesEtPossessionsBritanniquesDeLamériqueDuNord_Fc6,Annales du commerce extérieur. Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord. Faits commerciaux n° 6. BNF : LC5-138 (AV).,,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord,FC6,,,,BNF: LC5-138 (AV),statistical series,,secondary,,
,1,10,AnnalesDuCommerceExtérieurFaitsCommerciaux3eSérieAvisDivers_IndesOccidentalesAnglaisesEtPossessionsBritanniquesDeLamériqueDuNord_Fc7,Annales du commerce extérieur. Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord. Faits commerciaux n° 7. BNF : LC5-138 (AV).,,Annales du commerce extérieur. Faits commerciaux. 3e série Avis divers,"Ministère de l'Agriculture, du Commerce et des Travaux Publics",Indes occidentales anglaises et possessions britanniques de l'Amérique du Nord,FC7,,,,BNF: LC5-138 (AV),statistical series,,secondary,,
