slug,author,name,editor,country,volume_number,volume_date,edition_date,pages,shelf_number,notes,source_category,URL,type
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1836,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1836,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1837,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1837,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1838,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1838,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1839,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1839,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1840,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1840,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1841,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1841,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1842,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1842,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1843,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1843,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1844,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1844,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1845,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1845,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1846,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1846,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1847,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1847,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1848,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1848,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1849,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1849,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1851,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1851,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1852,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1852,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1853,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1853,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1854,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1854,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1855,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1855,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1856,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1856,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1857,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1857,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1858,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1858,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1859,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1859,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1860,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1860,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1861,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1861,,,,,statistical series,,primary
LeCommerceExtérieurNationalDansSesAspectsDiversRussie_1862,,Le commerce extérieur national dans ses aspects divers. Russie,,,,1862,,,,,statistical series,,primary
MémorandumSurLeCommerceInternationalEtSurLesBalancesDesPaiements_19121926_Vol2,,Mémorandum sur le commerce international et sur les balances des paiements,Société des Nations,,vol.2,1912-1926,,,,,statistical series,,secondary
MémorandumSurLeCommerceInternationalEtSurLesBalancesDesPaiements_19261928_Vol3,,Mémorandum sur le commerce international et sur les balances des paiements,Société des Nations,,vol.3,1926-1928,,,,,statistical series,,secondary
MémorandumSurLeCommerceInternationalEtSurLesBalancesDesPaiements_19271929_Vol3,,Mémorandum sur le commerce international et sur les balances des paiements,Société des Nations,,vol.3,1927-1929,,,,,statistical series,,secondary
TableauAnnuelDuCommerceDeLaBelgiqueAvecLesPaysÉtrangers_1920_298299,,Tableau annuel du commerce de la Belgique avec les pays étrangers,Ministère des finances,,,1920,,298-299,,,statistical series,,primary
AnuarioDelComercioExteriorDeLaRepúblicaArgentina_1938_Lxi,,Anuario del Comercio Exterior de la República Argentina,Ministerio de Hacienda - Dirección General de Estadística,,,1938,,LXI,,,statistical series,,primary
AnuarioDelComercioExteriorDeLaRepúblicaArgentina_1938_Lxivlxxiii,,Anuario del Comercio Exterior de la República Argentina,Ministerio de Hacienda - Dirección General de Estadística,,,1938,,LXIV-LXXIII,,,statistical series,,primary
ComercioExteriorDeLaRepublicaDeColombia_1917_V,,Comercio Exterior de la Republica de Colombia,Ministerio de Hacienda - Dirección General de Estadística,,,1917,,V,,,statistical series,,primary
ComercioExteriorDeLaRepublicaDeColombia_1917_Vii,,Comercio Exterior de la Republica de Colombia,Ministerio de Hacienda - Dirección General de Estadística,,,1917,,VII,,,statistical series,,primary
ComercioExteriorDeLaRepublicaDeColombia_1917_Xi,,Comercio Exterior de la Republica de Colombia,Ministerio de Hacienda - Dirección General de Estadística,,,1917,,XI,,,statistical series,,primary
ComercioExteriorDeLaRepublicaDeColombia_1917_Xix,,Comercio Exterior de la Republica de Colombia,Ministerio de Hacienda - Dirección General de Estadística,,,1917,,XIX,,,statistical series,,primary
ComercioExteriorDeLaRepublicaDeColombia_1918_Ivv,,Comercio Exterior de la Republica de Colombia,Ministerio de Hacienda - Dirección General de Estadística,,,1918,,IV-V,,,statistical series,,primary
ComercioExteriorDeLaRepublicaDeColombia_1919_323328,,Comercio Exterior de la Republica de Colombia,Ministerio de Hacienda - Dirección General de Estadística,,,1919,,323-328,,,statistical series,,primary
ComercioExteriorDeLaRepublicaDeColombia_1919_3335,,Comercio Exterior de la Republica de Colombia,Ministerio de Hacienda - Dirección General de Estadística,,,1919,,33-35,,,statistical series,,primary
MitchellBR_BritishHistoricalStatistics,Mitchell B. R.,British Historical Statistics,,,,,2011,,,,book,,estimation
MitchellBR_InternationalHistoricalStatistics_AfricaAsiaOceania_17502005,Mitchell B. R.,International Historical Statistics,,"Africa, Asia, Oceania",,1750-2005,2007,,,,book,,estimation
MitchellBR_InternationalHistoricalStatistics_Europe_17502005,Mitchell B. R.,International Historical Statistics,,Europe,,1750-2005,2007,,,,book,,estimation
MitchellBR_InternationalHistoricalStatistics_TheAmericas_17502005,Mitchell B. R.,International Historical Statistics,,The Americas,,1750-2005,2007,,,,book,,estimation
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1871_107,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1871,,107,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1871_157,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1871,,157,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1871_201,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1871,,201,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1871_215,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1871,,215,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1871_306,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1871,,306,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1871_323,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1871,,323,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1871_336,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1871,,336,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1871_345,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1871,,345,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1871_347,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1871,,347,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1871_49,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1871,,49,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_102,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,102,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_152,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,152,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_195,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,195,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_230,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,230,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_248,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,248,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_346,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,346,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_363,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,363,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_376,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,376,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_386,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,386,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_390,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,390,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_393,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,393,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1872_46,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1872,,46,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_113,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,113,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_162,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,162,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_205,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,205,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_238,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,238,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_257,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,257,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_360,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,360,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_377,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,377,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_392,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,392,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_404,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,404,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_408,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,408,,,statistical series,,primary
MouvementDuCommerceEtDeLaNavigationDeLaPuissanceDuCanada_1873_411,,Mouvement du commerce et de la navigation de la Puissance du Canada,Ministère des Douanes,,,1873,,411,,,statistical series,,primary
