currency,year,reporting,modified_currency
l.e (livre egyptienne),1902,egypte,egyptian pound
l.e (livre egyptienne),1901,egypte,egyptian pound
l.e (livre egyptienne),1900,egypte,egyptian pound
l.e (livre egyptienne),1899,egypte,egyptian pound
l.e (livre egyptienne),1898,egypte,egyptian pound
piastres egyptiennes,1880,egypte,egyptian piastre
piastres egyptiennes,1879,egypte,egyptian piastre
p.t.,1878,egypte,egyptian piastre
p.t.,1877,egypte,egyptian piastre
p.t.,1876,egypte,egyptian piastre
p.t.,1875,egypte,egyptian piastre
sucres,1938,ecuador,ecuador sucre
sucres,1937,ecuador,ecuador sucre
sucres,1936,ecuador,ecuador sucre
sucres,1935,ecuador,ecuador sucre
sucres,1934,ecuador,ecuador sucre
sucres,1933,ecuador,ecuador sucre
sucres,1932,ecuador,ecuador sucre
sucres,1931,ecuador,ecuador sucre
sucres,1930,ecuador,ecuador sucre
sucres,1929,ecuador,ecuador sucre
sucres,1928,ecuador,ecuador sucre
sucres,1927,ecuador,ecuador sucre
sucres,1926,ecuador,ecuador sucre
sucres,1919,ecuador,ecuador sucre
sucres,1920,ecuador,ecuador sucre
sucres,1921,ecuador,ecuador sucre
sucres,1922,ecuador,ecuador sucre
sucres,1923,ecuador,ecuador sucre
sucres,1924,ecuador,ecuador sucre
sucres,1925,ecuador,ecuador sucre
marks estoniens,1923,estonia,estonian mark
marks estoniens,1924,estonia,estonian mark
pounds,1919,fiji,sterling pound
pounds,1920,fiji,sterling pound
pounds,1921,fiji,sterling pound
pounds,1922,fiji,sterling pound
pounds,1923,fiji,sterling pound
pounds,1924,fiji,sterling pound
pounds,1925,fiji,sterling pound
pounds,1926,fiji,sterling pound
pounds,1927,fiji,sterling pound
pounds,1928,fiji,sterling pound
pounds,1929,fiji,sterling pound
pounds,1930,fiji,sterling pound
pounds,1931,fiji,sterling pound
pounds,1932,fiji,sterling pound
pounds,1933,fiji,sterling pound
pounds,1934,fiji,sterling pound
pounds,1935,fiji,sterling pound
pounds,1936,fiji,sterling pound
pounds,1937,fiji,sterling pound
pounds,1938,fiji,sterling pound
marks,1936,finland,finnish markka
marks,1902,finland,finnish markka
marks,1901,finland,finnish markka
marks,1900,finland,finnish markka
marks,1899,finland,finnish markka
marks,1898,finland,finnish markka
marks,1897,finland,finnish markka
marks,1896,finland,finnish markka
marks,1895,finland,finnish markka
marks,1894,finland,finnish markka
marks,1893,finland,finnish markka
marks,1892,finland,finnish markka
marks,1891,finland,finnish markka
marks,1889,finland,finnish markka
marks,1890,finland,finnish markka
marks,1887,finland,finnish markka
marks,1888,finland,finnish markka
marks,1885,finland,finnish markka
marks,1886,finland,finnish markka
marks,1883,finland,finnish markka
marks,1884,finland,finnish markka
marks,1881,finland,finnish markka
marks,1882,finland,finnish markka
marks,1879,finland,finnish markka
marks,1880,finland,finnish markka
marks,1876,finland,finnish markka
marks,1877,finland,finnish markka
marks,1878,finland,finnish markka
marks,1871,finland,finnish markka
marks,1872,finland,finnish markka
marks,1873,finland,finnish markka
marks,1874,finland,finnish markka
marks,1875,finland,finnish markka
marks,1866,finland,finnish markka
marks,1867,finland,finnish markka
marks,1868,finland,finnish markka
marks,1869,finland,finnish markka
marks,1870,finland,finnish markka
marks,1856,finland,finnish markka
marks,1857,finland,finnish markka
marks,1858,finland,finnish markka
marks,1859,finland,finnish markka
marks,1860,finland,finnish markka
marks,1861,finland,finnish markka
marks,1862,finland,finnish markka
marks,1863,finland,finnish markka
marks,1864,finland,finnish markka
marks,1865,finland,finnish markka
marks,1903,finland,finnish markka
marks,1904,finland,finnish markka
marks,1905,finland,finnish markka
marks,1906,finland,finnish markka
marks,1907,finland,finnish markka
marks,1908,finland,finnish markka
marks,1909,finland,finnish markka
marks,1910,finland,finnish markka
marks,1911,finland,finnish markka
marks,1912,finland,finnish markka
marks,1913,finland,finnish markka
marks,1914,finland,finnish markka
marks,1915,finland,finnish markka
marks,1916,finland,finnish markka
marks,1917,finland,finnish markka
marks,1918,finland,finnish markka
marks,1919,finland,finnish markka
marks,1920,finland,finnish markka
marks,1921,finland,finnish markka
marks,1922,finland,finnish markka
marks,1923,finland,finnish markka
marks,1924,finland,finnish markka
marks,1925,finland,finnish markka
marks,1926,finland,finnish markka
marks,1927,finland,finnish markka
marks,1928,finland,finnish markka
marks,1929,finland,finnish markka
marks,1930,finland,finnish markka
marks,1931,finland,finnish markka
marks,1932,finland,finnish markka
marks,1933,finland,finnish markka
marks,1934,finland,finnish markka
marks,1935,finland,finnish markka
marks,1937,finland,finnish markka
marks,1938,finland,finnish markka
francs,1881,martinique,french franc
francs,1881,guadeloupe,french franc
francs,1881,guyane française,french franc
francs,1881,réunion,french franc
francs,1881,sénégal. saint-louis,french franc
francs,1881,sénégal. gorée,french franc
francs,1880,martinique,french franc
francs,1880,guadeloupe,french franc
francs,1880,guyane française,french franc
francs,1880,réunion,french franc
francs,1880,sénégal. saint-louis,french franc
francs,1880,sénégal. gorée,french franc
francs,1879,martinique,french franc
francs,1879,guadeloupe,french franc
francs,1879,guyane française,french franc
francs,1879,réunion,french franc
francs,1879,sénégal. saint-louis,french franc
francs,1879,sénégal. gorée,french franc
francs,1878,martinique,french franc
francs,1878,guadeloupe,french franc
francs,1878,guyane française,french franc
francs,1878,réunion,french franc
francs,1878,sénégal. saint-louis,french franc
francs,1878,sénégal. gorée,french franc
francs,1877,martinique,french franc
francs,1877,guadeloupe,french franc
francs,1877,guyane française,french franc
francs,1877,réunion,french franc
francs,1877,sénégal. saint-louis,french franc
francs,1877,sénégal. gorée,french franc
francs,1875,martinique,french franc
francs,1875,guadeloupe,french franc
francs,1875,guyane française,french franc
francs,1875,réunion,french franc
francs,1875,sénégal. saint-louis,french franc
francs,1875,sénégal. gorée,french franc
francs,1874,martinique,french franc
francs,1874,guadeloupe,french franc
francs,1874,guyane française,french franc
francs,1874,réunion,french franc
francs,1874,sénégal. saint-louis,french franc
francs,1874,sénégal. gorée,french franc
francs,1873,martinique,french franc
francs,1873,guadeloupe,french franc
francs,1873,guyane française,french franc
francs,1873,réunion,french franc
francs,1873,sénégal. saint-louis,french franc
francs,1873,sénégal. gorée,french franc
francs,1872,martinique,french franc
francs,1872,guadeloupe,french franc
francs,1872,guyane française,french franc
francs,1872,réunion,french franc
francs,1872,sénégal. saint-louis,french franc
francs,1872,sénégal. gorée,french franc
francs,1871,martinique,french franc
francs,1871,guadeloupe,french franc
francs,1871,guyane française,french franc
francs,1871,réunion,french franc
francs,1871,sénégal. saint-louis,french franc
francs,1871,sénégal. gorée,french franc
francs,1870,martinique,french franc
francs,1870,guadeloupe,french franc
francs,1870,guyane française,french franc
francs,1870,réunion,french franc
francs,1870,sénégal. saint-louis,french franc
francs,1870,sénégal. gorée,french franc
francs,1869,martinique,french franc
francs,1869,guadeloupe,french franc
francs,1869,guyane française,french franc
francs,1869,réunion,french franc
francs,1869,sénégal. saint-louis,french franc
francs,1869,sénégal. gorée,french franc
francs,1868,martinique,french franc
francs,1868,guadeloupe,french franc
francs,1868,guyane française,french franc
francs,1868,réunion,french franc
francs,1868,sénégal. saint-louis,french franc
francs,1868,sénégal. gorée,french franc
francs,1867,martinique,french franc
francs,1867,guadeloupe,french franc
francs,1867,guyane française,french franc
francs,1867,réunion,french franc
francs,1867,sénégal. saint-louis,french franc
francs,1867,sénégal. gorée,french franc
francs,1866,martinique,french franc
francs,1866,guadeloupe,french franc
francs,1866,guyane française,french franc
francs,1866,réunion,french franc
francs,1866,sénégal. saint-louis,french franc
francs,1866,sénégal. gorée,french franc
francs,1865,martinique,french franc
francs,1865,guadeloupe,french franc
francs,1865,guyane française,french franc
francs,1865,réunion,french franc
francs,1865,sénégal. saint-louis,french franc
francs,1865,sénégal. gorée,french franc
francs,1863,martinique,french franc
francs,1863,guadeloupe,french franc
francs,1863,guyane française,french franc
francs,1863,réunion,french franc
francs,1863,sénégal. saint-louis,french franc
francs,1863,sénégal. gorée,french franc
francs,1862,martinique,french franc
francs,1862,guadeloupe,french franc
francs,1862,guyane française,french franc
francs,1862,réunion,french franc
francs,1862,sénégal. saint-louis,french franc
francs,1862,sénégal. gorée,french franc
francs,1860,martinique,french franc
francs,1860,guadeloupe,french franc
francs,1860,guyane française,french franc
francs,1860,réunion,french franc
francs,1860,sénégal. saint-louis,french franc
francs,1860,sénégal. gorée,french franc
francs,1858,martinique,french franc
francs,1858,guadeloupe,french franc
francs,1858,guyane française,french franc
francs,1858,réunion,french franc
francs,1858,sénégal. saint-louis,french franc
francs,1858,sénégal. gorée,french franc
francs,1855,martinique,french franc
francs,1855,guadeloupe,french franc
francs,1855,guyane française,french franc
francs,1855,réunion,french franc
francs,1855,sénégal. saint-louis,french franc
francs,1855,sénégal. gorée,french franc
francs,1854,martinique,french franc
francs,1854,guadeloupe,french franc
francs,1854,guyane française,french franc
francs,1854,réunion,french franc
francs,1854,sénégal. saint-louis,french franc
francs,1854,sénégal. gorée,french franc
francs,1849,martinique,french franc
francs,1849,guadeloupe,french franc
francs,1849,guyane française,french franc
francs,1849,réunion,french franc
francs,1849,sénégal. saint-louis,french franc
francs,1849,sénégal. gorée,french franc
francs,1847,martinique,french franc
francs,1847,guadeloupe,french franc
francs,1847,guyane française,french franc
francs,1847,bourbon,french franc
francs,1847,sénégal. saint-louis,french franc
francs,1847,sénégal. gorée,french franc
francs,1846,martinique,french franc
francs,1846,guadeloupe,french franc
francs,1846,guyane française,french franc
francs,1846,bourbon,french franc
francs,1846,sénégal. saint-louis,french franc
francs,1846,sénégal. gorée,french franc
francs,1845,martinique,french franc
francs,1845,guadeloupe,french franc
francs,1845,guyane française,french franc
francs,1845,bourbon,french franc
francs,1845,sénégal. saint-louis,french franc
francs,1845,sénégal. gorée,french franc
francs,1844,martinique,french franc
francs,1844,guadeloupe,french franc
francs,1844,guyane française,french franc
francs,1844,bourbon,french franc
francs,1844,sénégal. saint-louis,french franc
francs,1844,sénégal. gorée,french franc
francs,1843,martinique,french franc
francs,1843,guadeloupe,french franc
francs,1843,guyane française,french franc
francs,1843,bourbon,french franc
francs,1843,sénégal. saint-louis,french franc
francs,1843,sénégal. gorée,french franc
francs,1843,etablissements français dans l'inde,french franc
francs,1842,martinique,french franc
francs,1842,guadeloupe,french franc
francs,1842,guyane française,french franc
francs,1842,bourbon,french franc
francs,1842,sénégal et dépendances,french franc
francs,1842,etablissements français dans l'inde,french franc
francs,1841,martinique,french franc
francs,1841,guadeloupe,french franc
francs,1841,guyane française,french franc
francs,1841,bourbon,french franc
francs,1841,sénégal et dépendances,french franc
francs,1839,martinique,french franc
francs,1839,guadeloupe et dépendances,french franc
francs,1839,guyane française,french franc
francs,1839,bourbon,french franc
francs,1839,sénégal et dépendances,french franc
francs,1844,saint-pierre et miquelon,french franc
francs,1843,saint-pierre et miquelon,french franc
francs,1842,saint-pierre et miquelon,french franc
francs,1841,saint-pierre et miquelon,french franc
francs,1839,saint-pierre et miquelon,french franc
mark,1913,deutsches reich,german mark
mark,1912,deutsches reich,german mark
mark,1911,deutsches reich,german mark
mark,1910,deutsches reich,german mark
mark,1909,deutsches reich,german mark
mark,1908,deutsches reich,german mark
mark,1907,deutsches reich,german mark
mark,1906,deutsches reich,german mark
mark,1905,deutsches reich,german mark
mark,1904,deutsches reich,german mark
mark,1903,deutsches reich,german mark
mark,1902,deutsches reich,german mark
mark,1901,deutsches reich,german mark
mark,1900,deutsches reich,german mark
mark,1899,deutsches reich,german mark
mark,1898,deutsches reich,german mark
mark,1897,deutsches reich,german mark
rm,1924,germany,german mark
rm,1925,germany,german mark
rm,1926,germany,german mark
rm,1927,germany,german mark
rm,1928,germany,german mark
rm,1929,germany,german mark
rm,1930,germany,german mark
rm,1931,germany,german mark
rm,1932,germany,german mark
rm,1933,germany,german mark
rm,1934,germany,german mark
rm,1935,germany,german mark
rm,1936,germany,german mark
rm,1937,germany,german mark
rm,1938,germany,german mark
pounds,1928,gold coast colony,sterling pound
pounds,1929,gold coast colony,sterling pound
pounds,1930,gold coast colony,sterling pound
pounds,1931,gold coast colony,sterling pound
pounds,1932,gold coast colony,sterling pound
pounds,1935,gold coast colony,sterling pound
pounds,1936,gold coast colony,sterling pound
pounds,1938,gold coast colony,sterling pound
pounds,1920,gambia,sterling pound
pounds,1921,gambia,sterling pound
pounds,1922,gambia,sterling pound
pounds,1923,gambia,sterling pound
pounds,1924,gambia,sterling pound
pounds,1925,gambia,sterling pound
pounds,1926,gambia,sterling pound
pounds,1927,gambia,sterling pound
pounds,1928,gambia,sterling pound
pounds,1929,gambia,sterling pound
pounds,1930,gambia,sterling pound
pounds,1931,gambia,sterling pound
pounds,1932,gambia,sterling pound
pounds,1933,gambia,sterling pound
pounds,1934,gambia,sterling pound
pounds,1935,gambia,sterling pound
pounds,1936,gambia,sterling pound
pounds,1937,gambia,sterling pound
pounds,1938,gambia,sterling pound
drachmes,1928,grèce,greek drachma
drachmes,1927,grèce,greek drachma
drachmes,1925,grèce,greek drachma
drachmes,1924,grèce,greek drachma
drachmes,1923,grèce,greek drachma
drachmes,1922,grèce,greek drachma
drachmes,1921,grèce,greek drachma
drachmes,1920,grèce,greek drachma
drachmes,1919,grèce,greek drachma
drachmes,1918,grèce,greek drachma
drachmes,1917,grèce,greek drachma
drachmes,1916,grèce,greek drachma
drachmes,1909,grèce,greek drachma
drachmes,1911,grèce,greek drachma
drachmes,1912,grèce,greek drachma
drachmes,1913,grèce,greek drachma
drachmes,1914,grèce,greek drachma
drachmes,1915,grèce,greek drachma
francs,1908,grèce,french franc
francs,1907,grèce,french franc
francs,1906,grèce,french franc
francs,1905,grèce,french franc
francs,1904,grèce,french franc
francs,1903,grèce,french franc
francs,1902,grèce,french franc
francs,1901,grèce,french franc
francs,1900,grèce,french franc
francs,1899,grèce,french franc
francs,1898,grèce,french franc
francs,1897,grèce,french franc
francs,1896,grèce,french franc
francs,1891,grèce,french franc
drachme,1926,grèce,greek drachma
drachme,1929,grèce,greek drachma
drachme,1930,grèce,greek drachma
drachme,1931,grèce,greek drachma
drachme,1932,grèce,greek drachma
drachme,1933,grèce,greek drachma
drachme,1934,grèce,greek drachma
drachme,1935,grèce,greek drachma
dr,1938,greece,greek drachma
dr,1937,greece,greek drachma
drachmes,1936,greece,greek drachma
oro americano,1920,guatemala,us dollar constant
oro americano,1921,guatemala,us dollar constant
oro americano,1922,guatemala,us dollar constant
oro americano,1923,guatemala,us dollar constant
oro americano,1924,guatemala,us dollar constant
quetzales,1925,guatemala,guatemalan quetzal
oro americano,1926,guatemala,us dollar constant
oro americano,1927,guatemala,us dollar constant
oro americano,1928,guatemala,us dollar constant
oro americano,1929,guatemala,us dollar constant
oro americano,1930,guatemala,us dollar constant
oro americano,1931,guatemala,us dollar constant
