reporting,partner,partner type,year,import,export,total,currency,source
France,Spain,,1870,"2936857,56240822","3611541,05647498","6548398,6188832",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,SpanishAmerica,,1870,"1785926,89605906","654839,86188832","2440766,75794738",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,St.MariedeMadagascar_Mayotte_NossiBe,,1870,"83343,2551494226","7937,4528713736","91280,7080207962",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,St.PierreandMiquelon,,1870,"857244,910108346","242092,312576894","1099337,22268524",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,St.Thomas,,1870,"7937,4528713736","202405,048220026","210342,5010914",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Sweden,,1870,"1789895,62249474","170655,236734532","1960550,85922927",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Switzerland,,1870,"4063975,87014327","10429813,0729849","14493788,9431282",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Turkey,,1870,"5294281,06520618","2555859,82458229","7850140,88978847",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,UnitedKingdom,,1870,"20768345,437949","33448426,3999683","54216771,8379173",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,UnitedStatesofAmerica,,1870,"8635948,72405445","12176052,7046871","20812001,4287415",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Uruguay,,1870,"1468428,78120411","904869,627336588","2373298,4085407",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Venezuela,,1870,"547684,248124777","79374,5287137358","627058,776838513",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,WestAfrica,,1870,"615152,597531452","154780,330991785","769932,928523237",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,WorldFedericoTena,,1870,"116522457,226847","115736162,954782","232258620,181629",sterling pound,FedericoGATenajunguito_WorldTrade18001938ANewDatasetEhesWorkingPaper93
France,Worldasreported,,1870,"113799261,816883","111207683,45438","225006945,271263",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Worldsumpartners,,1870,"113779418,184705","111207683,45438","224987101,639085",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Worldbestguess,,1870,"113799261,816883","111207683,45438","225006945,271263",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Africaother,,1871,"219324,012062821","27415,5015078526","246739,513570674",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Algeria,,1871,"3086202,16974112","4629303,25461168","7715505,4243528",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Argentina,,1871,"2545725,14001488","2028747,11158109","4574472,25159597",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Australia,,1871,0,"74413,5040927427","74413,5040927427",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Austria,,1871,"1151451,06332981","86163,0047389653","1237614,06806878",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,BarbaryCoast,,1871,"1092703,5600987","297654,016370971","1390357,57646967",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Belgium,,1871,"18654290,525986","16045901,3825246","34700191,9085106",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Bolivia,,1871,0,0,0,sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Brazil,,1871,"1597932,08788627","2154075,11847413","3752007,2063604",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,BritishAfrica,,1871,"763717,542004465","313320,017232601","1077037,55923707",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,BritishAmerica,,1871,"219324,012062821","407316,022402381","626640,034465202",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,BritishMediterranean,,1871,"109662,00603141","109662,00603141","219324,01206282",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Chile,,1871,"665805,036619277","1002624,05514432","1668429,0917636",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,ChinaPeople'sRepublicofChina,,1871,"971292,053421063","39165,0021540751","1010457,05557514",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,CochinChina_ThailandSiam,,1871,"250656,013786081","133161,007323855","383817,021109936",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,ColombiaGranColombia,,1871,"137077,507539263","614890,533818979","751968,041358242",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,CostaRica_Guatemala_Honduras,,1871,"54831,0030157052","148827,008185485","203658,01120119",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Denmark,,1871,"86163,0047389653","129244,507108448","215407,511847413",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Ecuador,,1871,"50914,5028002977","70497,0038773352","121411,506677633",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,EgyptUnitedArabRepublic,,1871,"2063995,61351976","1108369,56096033","3172365,17448009",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,FrenchGuyana,,1871,"27415,5015078526","164493,009047116","191908,510554969",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,FrenchIndia,,1871,"278071,515293933","23499,0012924451","301570,516586378",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Germany,,1871,"6289899,34594447","7797751,92887636","14087651,2748208",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Greece,,1871,"215407,511847413","375984,020679121","591391,532526534",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Guadeloupe,,1871,"1120119,06160655","552226,530372459","1672345,59197901",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Haiti,,1871,"665805,036619277","215407,511847413","881212,54846669",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,India,,1871,"3309442,68201935","270238,514863118","3579681,19688247",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,IndonesiaDutchEastIndies,,1871,"180159,009908746","46998,0025848902","227157,012493636",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Italy,,1871,"17291348,4510242","5992245,32957349","23283593,7805977",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Japan,,1871,"830298,045666393","148827,008185485","979125,053851878",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Martinique,,1871,"853797,046958838","591391,532526534","1445188,57948537",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Mexico,,1871,"195825,010770376","489562,526925939","685387,537696315",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Netherlands,,1871,"1664512,59154819","1378608,07582344","3043120,66737163",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,NetherlandsAntilles,,1871,"15666,0008616301","74413,5040927427","90079,5049543728",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Norway,,1871,"751968,041358242","152743,508400893","904711,549759135",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Oceania,,1871,"15666,0008616301","70497,0038773352","86163,0047389653",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Peru,,1871,"1139701,56268359","1472604,08099322","2612305,64367681",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Philippines,,1871,"27415,5015078526",0,"27415,5015078526",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Portugal,,1871,"466063,525633494","434731,523910234","900795,049543728",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Reunion,,1871,"642306,035326832","332902,518309639","975208,553636471",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,RussiaUSSR,,1871,"9235107,50793092","1190616,06548388","10425723,5734148",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Senegal,,1871,"520894,528649199","274155,015078526","795049,543727725",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Spain,,1871,"4174989,22962441","3975247,71863863","8150236,94826304",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,SpanishAmerica,,1871,"908628,049974543","614890,533818979","1523518,58379352",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,St.MariedeMadagascar_Mayotte_NossiBe,,1871,"90079,5049543728","3916,5002154075","93996,0051697803",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,St.PierreandMiquelon,,1871,"924294,050836173","231073,512709043","1155367,56354522",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,St.Thomas,,1871,"7833,000430815","234990,012924451","242823,013355266",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Sweden,,1871,"998707,554928916","187992,010339561","1186699,56526848",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Switzerland,,1871,"4120158,2266087","8017075,94093918","12137234,1675479",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Turkey,,1871,"6881290,878471","2412564,13269103","9293855,01116203",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,UnitedKingdom,,1871,"32745858,3010222","31946892,2570791","64692750,5581013",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,UnitedStatesofAmerica,,1871,"7429600,90862805","12266478,6746563","19696079,5832843",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Uruguay,,1871,"986958,054282693","928210,55105158","1915168,60533427",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Venezuela,,1871,"313320,017232601","101829,005600595","415149,022833196",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,WestAfrica,,1871,"626640,034465202","109662,00603141","736302,040496612",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,WorldFedericoTena,,1871,"140714283,028723","114370423,896304","255084706,925027",sterling pound,FedericoGATenajunguito_WorldTrade18001938ANewDatasetEhesWorkingPaper93
France,Worldasreported,,1871,"139689813,18294","112501468,687581","252191281,870521",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Worldsumpartners,,1871,"139666314,181647","112501468,687581","252167782,869228",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Worldbestguess,,1871,"139689813,18294","112501468,687581","252191281,870521",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Africaother,,1872,"231427,002431945","27457,4409665019","258884,443398447",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Algeria,,1872,"5416960,85353417","5515023,14270024","10931983,9962344",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Argentina,,1872,"4071546,24617557","3973483,95700949","8045030,20318506",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Australia,,1872,"90217,306032792","50992,3903663607","141209,696399153",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Austria,,1872,"1812191,10378913","313799,325331451","2125990,42912058",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,BarbaryCoast,,1872,"1121832,58805994","360869,224131168","1482701,81219111",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Belgium,,1872,"17274652,8594964","18784812,112654","36059464,9721504",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Bolivia,,1872,0,"11767,4746999294","11767,4746999294",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Brazil,,1872,"1584686,59292383","3075233,38824822","4659919,98117205",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,BritishAfrica,,1872,"549148,819330039","466776,496430533","1015925,31576057",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,BritishAmerica,,1872,"176512,120498941","482466,462697105","658978,583196046",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,BritishMediterranean,,1872,"133364,713265867","141209,696399153","274574,40966502",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Chile,,1872,"635443,633796188","1729818,78088962","2365262,41468581",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,ChinaPeople'sRepublicofChina,,1872,"1988703,22428807","74527,3397662195","2063230,56405429",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,CochinChina_ThailandSiam,,1872,"156899,662665725","262806,93496509","419706,597630815",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,ColombiaGranColombia,,1872,"337334,274731309","1196359,92782616","1533694,20255747",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,CostaRica_Guatemala_Honduras,,1872,"47069,8987997176","184357,103632227","231427,002431945",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Denmark,,1872,"43147,4072330745","184357,103632227","227504,510865301",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
France,Ecuador,,1872,"7844,9831332863","109829,763866008","117674,746999294",sterling pound,TableauDécennalDuCommerceDeLaFranceAvecSesColoniesEtLesPuissancesÉtrangères_18671876_Vol1
