id,source,type,flow,year,unit,expimp,spegen,rate,currency,reporting,original_reporting,reporting_slug,partner_slug,partner,original_partner,reporting_type,reporting_continent,reporting_part_of_country,partner_type,partner_continent,partner_part_of_country,transport_type,notes,species_bullions,source_label
127408,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,317.0,1913,1,Imp,,1.0,"sterling pound","Belize (British Honduras)","british honduras",BelizeBritishHonduras,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127464,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,1590.0,1904,1,Exp,Gen,1.0,"sterling pound","Belize (British Honduras)","british honduras",BelizeBritishHonduras,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127473,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,3577.0,1905,1,Exp,Gen,1.0,"sterling pound","Belize (British Honduras)","british honduras",BelizeBritishHonduras,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127482,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,6125.0,1906,1,Exp,Gen,1.0,"sterling pound","Belize (British Honduras)","british honduras",BelizeBritishHonduras,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127491,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,5554.0,1907,1,Exp,Gen,1.0,"sterling pound","Belize (British Honduras)","british honduras",BelizeBritishHonduras,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127550,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,3748.0,1913,1,Exp,Gen,1.0,"sterling pound","Belize (British Honduras)","british honduras",BelizeBritishHonduras,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127560,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,25939.0,1899,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127575,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,28121.0,1900,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127590,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,20819.0,1901,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127605,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,16739.0,1902,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127620,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,49223.0,1903,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127637,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,34944.0,1904,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127654,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,26295.0,1905,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127671,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,27690.0,1906,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127688,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,33965.0,1907,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127705,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,42023.0,1908,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127722,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,23132.0,1909,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127740,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,16974.0,1910,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127758,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,31863.0,1911,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,"Année 1912 repetée car changement de date de fin",S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127794,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,50005.0,1913,1,Imp,,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127812,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,24972.0,1899,1,Exp,Gen,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127827,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,18592.0,1900,1,Exp,Gen,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127842,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,18253.0,1901,1,Exp,Gen,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127857,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,16748.0,1902,1,Exp,Gen,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127872,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,15541.0,1903,1,Exp,Gen,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127889,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,26816.0,1904,1,Exp,Gen,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127906,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,19751.0,1905,1,Exp,Gen,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127924,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,40078.0,1906,1,Exp,Gen,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
127942,StatisticalAbstractForTheSeveralBritishSelfgoverningDominionsColoniesPossessionsAndProtectorates_18991913_Vol51,secondary,58232.0,1907,1,Exp,Gen,1.0,"sterling pound","Guyana (Br. Guiana)","british guiana",GuyanaBr.Guiana,BritishWestIndies,"British West Indies","british west indies",country,America,,colonial_area,America,"United Kingdom",,,S,"Statistical Abstract for the several British self-governing dominions, colonies, possessions, and protectorates"
